week_start,flight_date,flight_number,origin,destination,route,customer,agreed_tonnage_kg,booked_tonnage_kg,shortfall_kg,base_rate_per_kg,booked_revenue_myr,shortfall_fee_myr,express_surcharge_myr,is_express,total_revenue_myr,status,utilisation_pct
2025-03-10,2025-03-11,AK229,KUL,SIN,KUL-SIN,J&T Express,4634.5,4505.3,129.2,8.45,38069.78,218.35,0.0,False,38069.78,At Risk,97.2
2025-03-10,2025-03-12,AK747,KUL,BKK,KUL-BKK,DHL Malaysia,4296.0,4268.6,27.4,4.86,20745.4,26.63,3111.81,True,23857.21,At Risk,99.4
2025-03-10,2025-03-10,AK913,KUL,BKK,KUL-BKK,GDex,3325.2,2661.6,663.6,4.75,12642.6,630.42,1896.39,True,14538.99,Shortfall,80.0
2025-03-10,2025-03-12,AK998,KUL,BKK,KUL-BKK,Ninja Van,2312.8,1835.5,477.3,7.0,12848.5,668.22,0.0,False,12848.5,Shortfall,79.4
2025-03-10,2025-03-10,AK989,KUL,BKK,KUL-BKK,Pos Laju,2546.1,2135.5,410.6,5.43,11595.76,445.91,0.0,False,11595.76,Shortfall,83.9
2025-03-10,2025-03-14,AK660,KUL,CGK,KUL-CGK,GDex,2726.2,1457.7,1268.5,4.44,6472.19,1126.43,0.0,False,6472.19,Shortfall,53.5
2025-03-10,2025-03-10,AK798,KUL,CGK,KUL-CGK,Lazada Express,1087.7,710.0,377.7,7.61,5403.1,574.86,0.0,False,5403.1,Shortfall,65.3
2025-03-10,2025-03-10,AK116,KUL,CGK,KUL-CGK,Pos Laju,706.7,766.8,0.0,6.26,4800.17,0.0,0.0,False,4800.17,On Track,108.5
2025-03-10,2025-03-11,AK538,KUL,CGK,KUL-CGK,Kerry Logistics,4682.4,5275.9,0.0,3.45,18201.85,0.0,0.0,False,18201.85,On Track,112.7
2025-03-10,2025-03-11,AK409,KUL,CGK,KUL-CGK,Ninja Van,4980.6,4196.9,783.7,7.96,33407.32,1247.65,0.0,False,33407.32,Shortfall,84.3
2025-03-10,2025-03-12,AK469,KUL,CGK,KUL-CGK,FedEx Malaysia,4434.9,4286.3,148.6,7.76,33261.69,230.63,4989.25,True,38250.94,At Risk,96.6
2025-03-10,2025-03-13,AK339,KUL,MNL,KUL-MNL,GDex,2283.5,2116.1,167.4,4.33,9162.71,144.97,0.0,False,9162.71,At Risk,92.7
2025-03-10,2025-03-10,AK588,KUL,MNL,KUL-MNL,DHL Malaysia,3449.7,4139.6,0.0,6.72,27818.11,0.0,4172.72,True,31990.83,On Track,120.0
2025-03-10,2025-03-10,AK109,KUL,MNL,KUL-MNL,Shopee Logistics,1097.1,1149.7,0.0,3.86,4437.84,0.0,0.0,False,4437.84,On Track,104.8
2025-03-10,2025-03-12,AK205,KUL,SGN,KUL-SGN,Lazada Express,1530.3,1317.3,213.0,3.04,4004.59,129.5,0.0,False,4004.59,At Risk,86.1
2025-03-10,2025-03-11,AK932,KUL,SGN,KUL-SGN,Pos Laju,2154.0,1586.8,567.2,4.3,6823.24,487.79,0.0,False,6823.24,Shortfall,73.7
2025-03-10,2025-03-10,AK676,KUL,SGN,KUL-SGN,DHL Malaysia,3387.1,2164.5,1222.6,6.56,14199.12,1604.05,2129.87,True,16328.99,Shortfall,63.9
2025-03-10,2025-03-11,AK318,KUL,SGN,KUL-SGN,Ninja Van,3246.4,2955.9,290.5,3.48,10286.53,202.19,0.0,False,10286.53,At Risk,91.1
2025-03-10,2025-03-10,AK322,KUL,SGN,KUL-SGN,Shopee Logistics,4639.5,3556.4,1083.1,6.2,22049.68,1343.04,0.0,False,22049.68,Shortfall,76.7
2025-03-10,2025-03-12,AK353,KUL,PEN,KUL-PEN,DHL Malaysia,2081.9,1387.9,694.0,5.08,7050.53,705.1,0.0,False,7050.53,Shortfall,66.7
2025-03-10,2025-03-14,AK838,KUL,PEN,KUL-PEN,Lazada Express,3400.8,2662.9,737.9,3.99,10624.97,588.84,0.0,False,10624.97,Shortfall,78.3
2025-03-10,2025-03-12,AK967,KUL,PEN,KUL-PEN,Pos Laju,1782.1,1279.1,503.0,8.15,10424.66,819.89,1563.7,True,11988.36,Shortfall,71.8
2025-03-10,2025-03-11,AK912,KUL,BKI,KUL-BKI,Kerry Logistics,2262.9,2564.0,0.0,6.38,16358.32,0.0,0.0,False,16358.32,On Track,113.3
2025-03-10,2025-03-10,AK708,KUL,BKI,KUL-BKI,SF Express,2727.0,2760.4,0.0,3.18,8778.07,0.0,0.0,False,8778.07,On Track,101.2
2025-03-10,2025-03-11,AK424,KUL,BKI,KUL-BKI,Ninja Van,2877.3,2528.6,348.7,8.37,21164.38,583.72,0.0,False,21164.38,At Risk,87.9
2025-03-10,2025-03-11,AK659,KUL,BKI,KUL-BKI,GDex,2240.8,2469.3,0.0,7.53,18593.83,0.0,0.0,False,18593.83,On Track,110.2
2025-03-10,2025-03-12,AK618,KUL,KCH,KUL-KCH,Lazada Express,679.2,605.6,73.6,2.86,1732.02,42.1,0.0,False,1732.02,At Risk,89.2
2025-03-10,2025-03-13,AK818,KUL,KCH,KUL-KCH,Shopee Logistics,3328.6,2499.1,829.5,5.51,13770.04,914.11,0.0,False,13770.04,Shortfall,75.1
2025-03-10,2025-03-10,AK384,KUL,KCH,KUL-KCH,SF Express,870.9,965.4,0.0,5.72,5522.09,0.0,0.0,False,5522.09,On Track,110.9
2025-03-10,2025-03-11,AK927,KUL,KCH,KUL-KCH,Kerry Logistics,1894.6,1820.4,74.2,5.57,10139.63,82.66,1520.94,True,11660.57,At Risk,96.1
2025-03-10,2025-03-10,AK954,KUL,KCH,KUL-KCH,DHL Malaysia,2913.8,2110.8,803.0,4.84,10216.27,777.3,0.0,False,10216.27,Shortfall,72.4
2025-03-10,2025-03-10,AK344,KUL,KCH,KUL-KCH,FedEx Malaysia,1895.8,1614.2,281.6,5.12,8264.7,288.36,0.0,False,8264.7,At Risk,85.1
2025-03-10,2025-03-11,AK773,PEN,SIN,PEN-SIN,Lazada Express,3255.3,2437.1,818.2,2.83,6896.99,463.1,0.0,False,6896.99,Shortfall,74.9
2025-03-10,2025-03-13,AK267,PEN,SIN,PEN-SIN,Pos Laju,1037.5,697.8,339.7,6.75,4710.15,458.6,0.0,False,4710.15,Shortfall,67.3
2025-03-10,2025-03-12,AK838,PEN,SIN,PEN-SIN,SF Express,4788.6,4879.2,0.0,5.64,27518.69,0.0,0.0,False,27518.69,On Track,101.9
2025-03-10,2025-03-10,AK375,PEN,SIN,PEN-SIN,Ninja Van,1251.3,1459.5,0.0,3.26,4757.97,0.0,0.0,False,4757.97,On Track,116.6
2025-03-10,2025-03-10,AK742,KCH,SIN,KCH-SIN,GDex,2857.3,1915.0,942.3,4.08,7813.2,768.92,0.0,False,7813.2,Shortfall,67.0
2025-03-10,2025-03-14,AK979,KCH,SIN,KCH-SIN,Pos Laju,2732.7,2635.5,97.2,5.56,14653.38,108.09,2198.01,True,16851.39,At Risk,96.4
2025-03-10,2025-03-10,AK687,KCH,SIN,KCH-SIN,J&T Express,1251.0,978.8,272.2,3.44,3367.07,187.27,0.0,False,3367.07,Shortfall,78.2
2025-03-17,2025-03-18,AK492,KUL,SIN,KUL-SIN,Kerry Logistics,4383.2,3536.9,846.3,3.97,14041.49,671.96,0.0,False,14041.49,Shortfall,80.7
2025-03-17,2025-03-20,AK922,KUL,SIN,KUL-SIN,Shopee Logistics,1305.3,1032.7,272.6,8.26,8530.1,450.34,1279.52,True,9809.62,Shortfall,79.1
2025-03-17,2025-03-19,AK427,KUL,SIN,KUL-SIN,SF Express,1510.3,1133.3,377.0,3.99,4521.87,300.85,0.0,False,4521.87,Shortfall,75.0
2025-03-17,2025-03-17,AK789,KUL,SIN,KUL-SIN,Pos Laju,4217.0,3741.7,475.3,5.93,22188.28,563.71,3328.24,True,25516.52,At Risk,88.7
2025-03-17,2025-03-19,AK965,KUL,BKK,KUL-BKK,Ninja Van,810.2,612.0,198.2,5.29,3237.48,209.7,0.0,False,3237.48,Shortfall,75.5
2025-03-17,2025-03-19,AK305,KUL,BKK,KUL-BKK,Kerry Logistics,1972.9,1816.2,156.7,5.82,10570.28,182.4,1585.54,True,12155.82,At Risk,92.1
2025-03-17,2025-03-19,AK575,KUL,BKK,KUL-BKK,Shopee Logistics,3037.1,2649.8,387.3,4.32,11447.14,334.63,0.0,False,11447.14,At Risk,87.2
2025-03-17,2025-03-21,AK300,KUL,BKK,KUL-BKK,SF Express,3162.6,2669.7,492.9,5.46,14576.56,538.25,0.0,False,14576.56,Shortfall,84.4
2025-03-17,2025-03-17,AK998,KUL,CGK,KUL-CGK,DHL Malaysia,1548.5,1151.9,396.6,4.58,5275.7,363.29,0.0,False,5275.7,Shortfall,74.4
2025-03-17,2025-03-19,AK969,KUL,CGK,KUL-CGK,Shopee Logistics,4779.5,3792.5,987.0,2.51,9519.17,495.47,0.0,False,9519.17,Shortfall,79.3
2025-03-17,2025-03-17,AK603,KUL,CGK,KUL-CGK,Pos Laju,967.8,961.3,6.5,5.68,5460.18,7.38,819.03,True,6279.21,At Risk,99.3
2025-03-17,2025-03-18,AK144,KUL,CGK,KUL-CGK,Kerry Logistics,4876.5,4657.7,218.8,3.35,15603.3,146.6,0.0,False,15603.3,At Risk,95.5
2025-03-17,2025-03-21,AK706,KUL,MNL,KUL-MNL,Pos Laju,2774.4,2034.7,739.7,6.32,12859.3,934.98,0.0,False,12859.3,Shortfall,73.3
2025-03-17,2025-03-19,AK398,KUL,MNL,KUL-MNL,GDex,780.3,698.3,82.0,6.47,4518.0,106.11,677.7,True,5195.7,At Risk,89.5
2025-03-17,2025-03-19,AK951,KUL,MNL,KUL-MNL,FedEx Malaysia,4329.1,4297.5,31.6,8.06,34637.85,50.94,0.0,False,34637.85,At Risk,99.3
2025-03-17,2025-03-18,AK307,KUL,MNL,KUL-MNL,Kerry Logistics,1931.3,1215.9,715.4,4.13,5021.67,590.92,753.25,True,5774.92,Shortfall,63.0
2025-03-17,2025-03-20,AK268,KUL,MNL,KUL-MNL,Shopee Logistics,4009.7,3855.3,154.4,6.01,23170.35,185.59,3475.55,True,26645.9,At Risk,96.1
2025-03-17,2025-03-18,AK888,KUL,MNL,KUL-MNL,J&T Express,2597.2,2027.4,569.8,4.94,10015.36,562.96,0.0,False,10015.36,Shortfall,78.1
2025-03-17,2025-03-18,AK192,KUL,MNL,KUL-MNL,SF Express,2533.6,2446.4,87.2,5.28,12916.99,92.08,0.0,False,12916.99,At Risk,96.6
2025-03-17,2025-03-21,AK505,KUL,SGN,KUL-SGN,SF Express,1167.5,893.7,273.8,6.77,6050.35,370.73,0.0,False,6050.35,Shortfall,76.5
2025-03-17,2025-03-17,AK278,KUL,SGN,KUL-SGN,Shopee Logistics,720.3,438.9,281.4,4.29,1882.88,241.44,0.0,False,1882.88,Shortfall,60.9
2025-03-17,2025-03-18,AK663,KUL,SGN,KUL-SGN,Ninja Van,4784.4,3042.2,1742.2,7.63,23211.99,2658.6,0.0,False,23211.99,Shortfall,63.6
2025-03-17,2025-03-17,AK224,KUL,SGN,KUL-SGN,Pos Laju,926.3,821.8,104.5,3.11,2555.8,65.0,0.0,False,2555.8,At Risk,88.7
2025-03-17,2025-03-20,AK302,KUL,SGN,KUL-SGN,DHL Malaysia,777.5,714.5,63.0,7.19,5137.26,90.59,770.59,True,5907.85,At Risk,91.9
2025-03-17,2025-03-19,AK194,KUL,PEN,KUL-PEN,Lazada Express,1389.9,1034.6,355.3,6.38,6600.75,453.36,0.0,False,6600.75,Shortfall,74.4
2025-03-17,2025-03-20,AK687,KUL,PEN,KUL-PEN,J&T Express,1051.4,1025.9,25.5,8.15,8361.09,41.57,1254.16,True,9615.25,At Risk,97.6
2025-03-17,2025-03-20,AK799,KUL,PEN,KUL-PEN,SF Express,4197.6,2647.7,1549.9,4.87,12894.3,1509.6,1934.14,True,14828.44,Shortfall,63.1
2025-03-17,2025-03-20,AK386,KUL,PEN,KUL-PEN,Shopee Logistics,1277.6,1111.6,166.0,3.79,4212.96,125.83,631.94,True,4844.9,At Risk,87.0
2025-03-17,2025-03-19,AK351,KUL,PEN,KUL-PEN,Pos Laju,4475.4,3125.4,1350.0,2.71,8469.83,731.7,0.0,False,8469.83,Shortfall,69.8
2025-03-17,2025-03-21,AK916,KUL,BKI,KUL-BKI,Pos Laju,2223.6,1739.4,484.2,5.02,8731.79,486.14,0.0,False,8731.79,Shortfall,78.2
2025-03-17,2025-03-20,AK119,KUL,BKI,KUL-BKI,Kerry Logistics,1621.2,1438.2,183.0,8.46,12167.17,309.64,0.0,False,12167.17,At Risk,88.7
2025-03-17,2025-03-19,AK596,KUL,BKI,KUL-BKI,FedEx Malaysia,4018.6,3017.7,1000.9,4.65,14032.31,930.84,0.0,False,14032.31,Shortfall,75.1
2025-03-17,2025-03-17,AK284,KUL,BKI,KUL-BKI,Shopee Logistics,4607.0,3788.4,818.6,5.51,20874.08,902.1,0.0,False,20874.08,Shortfall,82.2
2025-03-17,2025-03-19,AK897,KUL,BKI,KUL-BKI,SF Express,1934.9,1994.8,0.0,3.81,7600.19,0.0,0.0,False,7600.19,On Track,103.1
2025-03-17,2025-03-21,AK885,KUL,BKI,KUL-BKI,DHL Malaysia,763.7,606.0,157.7,8.45,5120.7,266.51,0.0,False,5120.7,Shortfall,79.4
2025-03-17,2025-03-17,AK854,KUL,KCH,KUL-KCH,DHL Malaysia,1585.2,1593.7,0.0,5.7,9084.09,0.0,0.0,False,9084.09,On Track,100.5
2025-03-17,2025-03-20,AK916,KUL,KCH,KUL-KCH,Lazada Express,3938.2,2798.3,1139.9,8.19,22918.08,1867.16,0.0,False,22918.08,Shortfall,71.1
2025-03-17,2025-03-18,AK280,KUL,KCH,KUL-KCH,Ninja Van,2096.6,2011.6,85.0,7.54,15167.46,128.18,0.0,False,15167.46,At Risk,95.9
2025-03-17,2025-03-17,AK705,KUL,KCH,KUL-KCH,GDex,3166.3,3471.0,0.0,7.34,25477.14,0.0,0.0,False,25477.14,On Track,109.6
2025-03-17,2025-03-18,AK157,PEN,SIN,PEN-SIN,SF Express,2939.6,1497.0,1442.6,3.55,5314.35,1024.25,797.15,True,6111.5,Shortfall,50.9
2025-03-17,2025-03-21,AK439,PEN,SIN,PEN-SIN,DHL Malaysia,3207.5,2439.2,768.3,2.62,6390.7,402.59,0.0,False,6390.7,Shortfall,76.0
2025-03-17,2025-03-19,AK921,PEN,SIN,PEN-SIN,Ninja Van,1406.6,1359.6,47.0,3.28,4459.49,30.83,0.0,False,4459.49,At Risk,96.7
2025-03-17,2025-03-17,AK245,PEN,SIN,PEN-SIN,Pos Laju,768.0,652.4,115.6,3.39,2211.64,78.38,0.0,False,2211.64,Shortfall,84.9
2025-03-17,2025-03-20,AK482,PEN,SIN,PEN-SIN,FedEx Malaysia,4309.2,4032.0,277.2,7.66,30885.12,424.67,0.0,False,30885.12,At Risk,93.6
2025-03-17,2025-03-21,AK278,KCH,SIN,KCH-SIN,Lazada Express,4063.3,3207.6,855.7,8.26,26494.78,1413.62,0.0,False,26494.78,Shortfall,78.9
2025-03-17,2025-03-21,AK328,KCH,SIN,KCH-SIN,GDex,3621.0,3233.5,387.5,8.07,26094.35,625.43,0.0,False,26094.35,At Risk,89.3
2025-03-17,2025-03-18,AK401,KCH,SIN,KCH-SIN,J&T Express,4165.0,3567.9,597.1,4.77,17018.88,569.63,0.0,False,17018.88,At Risk,85.7
2025-03-17,2025-03-20,AK686,KCH,SIN,KCH-SIN,DHL Malaysia,1299.7,1371.4,0.0,2.51,3442.21,0.0,0.0,False,3442.21,On Track,105.5
2025-03-17,2025-03-21,AK286,KCH,SIN,KCH-SIN,SF Express,4328.4,3974.2,354.2,7.12,28296.3,504.38,0.0,False,28296.3,At Risk,91.8
2025-03-17,2025-03-21,AK754,KCH,SIN,KCH-SIN,Kerry Logistics,1932.0,1798.0,134.0,7.35,13215.3,196.98,0.0,False,13215.3,At Risk,93.1
2025-03-17,2025-03-18,AK179,KCH,SIN,KCH-SIN,Ninja Van,968.5,792.4,176.1,5.48,4342.35,193.01,0.0,False,4342.35,Shortfall,81.8
2025-03-24,2025-03-26,AK111,KUL,SIN,KUL-SIN,GDex,3515.1,2836.2,678.9,6.88,19513.06,934.17,0.0,False,19513.06,Shortfall,80.7
2025-03-24,2025-03-24,AK905,KUL,SIN,KUL-SIN,DHL Malaysia,1443.6,1176.7,266.9,6.66,7836.82,355.51,0.0,False,7836.82,Shortfall,81.5
2025-03-24,2025-03-25,AK529,KUL,SIN,KUL-SIN,Lazada Express,3741.9,3514.3,227.6,2.79,9804.9,127.0,0.0,False,9804.9,At Risk,93.9
2025-03-24,2025-03-27,AK659,KUL,SIN,KUL-SIN,Pos Laju,4480.5,3659.9,820.6,5.46,19983.05,896.1,0.0,False,19983.05,Shortfall,81.7
2025-03-24,2025-03-25,AK766,KUL,SIN,KUL-SIN,SF Express,956.4,883.2,73.2,5.38,4751.62,78.76,0.0,False,4751.62,At Risk,92.3
2025-03-24,2025-03-25,AK450,KUL,BKK,KUL-BKK,FedEx Malaysia,590.4,703.3,0.0,4.07,2862.43,0.0,429.36,True,3291.79,On Track,119.1
2025-03-24,2025-03-26,AK195,KUL,BKK,KUL-BKK,Lazada Express,4495.7,4543.7,0.0,3.47,15766.64,0.0,2365.0,True,18131.64,On Track,101.1
2025-03-24,2025-03-27,AK131,KUL,BKK,KUL-BKK,Shopee Logistics,3173.1,2637.2,535.9,6.18,16297.9,662.37,0.0,False,16297.9,Shortfall,83.1
2025-03-24,2025-03-24,AK260,KUL,BKK,KUL-BKK,DHL Malaysia,4741.0,5026.3,0.0,3.49,17541.79,0.0,0.0,False,17541.79,On Track,106.0
2025-03-24,2025-03-26,AK653,KUL,CGK,KUL-CGK,GDex,2341.8,1917.4,424.4,5.82,11159.27,494.0,0.0,False,11159.27,Shortfall,81.9
2025-03-24,2025-03-28,AK502,KUL,CGK,KUL-CGK,Ninja Van,3472.7,1994.3,1478.4,4.28,8535.6,1265.51,1280.34,True,9815.94,Shortfall,57.4
2025-03-24,2025-03-27,AK103,KUL,CGK,KUL-CGK,Kerry Logistics,2973.5,2167.0,806.5,5.45,11810.15,879.09,1771.52,True,13581.67,Shortfall,72.9
2025-03-24,2025-03-27,AK183,KUL,MNL,KUL-MNL,J&T Express,936.4,561.3,375.1,3.74,2099.26,280.57,0.0,False,2099.26,Shortfall,59.9
2025-03-24,2025-03-26,AK600,KUL,MNL,KUL-MNL,FedEx Malaysia,4297.0,3554.8,742.2,4.35,15463.38,645.71,0.0,False,15463.38,Shortfall,82.7
2025-03-24,2025-03-26,AK490,KUL,MNL,KUL-MNL,Ninja Van,910.1,803.4,106.7,5.76,4627.58,122.92,694.14,True,5321.72,At Risk,88.3
2025-03-24,2025-03-25,AK163,KUL,SGN,KUL-SGN,FedEx Malaysia,2592.8,2933.7,0.0,3.86,11324.08,0.0,0.0,False,11324.08,On Track,113.1
2025-03-24,2025-03-28,AK452,KUL,SGN,KUL-SGN,Shopee Logistics,3885.1,3609.4,275.7,6.5,23461.1,358.41,3519.16,True,26980.26,At Risk,92.9
2025-03-24,2025-03-27,AK162,KUL,SGN,KUL-SGN,J&T Express,2362.9,2001.7,361.2,7.04,14091.97,508.57,2113.8,True,16205.77,Shortfall,84.7
2025-03-24,2025-03-27,AK987,KUL,SGN,KUL-SGN,Ninja Van,4182.8,4201.2,0.0,5.01,21048.01,0.0,0.0,False,21048.01,On Track,100.4
2025-03-24,2025-03-25,AK271,KUL,PEN,KUL-PEN,Ninja Van,1041.3,571.0,470.3,7.04,4019.84,662.18,602.98,True,4622.82,Shortfall,54.8
2025-03-24,2025-03-27,AK799,KUL,PEN,KUL-PEN,FedEx Malaysia,4138.1,3787.8,350.3,3.26,12348.23,228.4,0.0,False,12348.23,At Risk,91.5
2025-03-24,2025-03-26,AK709,KUL,PEN,KUL-PEN,J&T Express,1408.6,1402.4,6.2,7.44,10433.86,9.23,1565.08,True,11998.94,At Risk,99.6
2025-03-24,2025-03-27,AK189,KUL,PEN,KUL-PEN,Shopee Logistics,1938.9,1276.2,662.7,6.86,8754.73,909.22,0.0,False,8754.73,Shortfall,65.8
2025-03-24,2025-03-27,AK632,KUL,PEN,KUL-PEN,SF Express,3003.6,3158.5,0.0,5.81,18350.88,0.0,0.0,False,18350.88,On Track,105.2
2025-03-24,2025-03-28,AK701,KUL,PEN,KUL-PEN,Pos Laju,4627.2,4306.9,320.3,2.57,11068.73,164.63,0.0,False,11068.73,At Risk,93.1
2025-03-24,2025-03-28,AK680,KUL,PEN,KUL-PEN,Lazada Express,4017.6,3285.2,732.4,3.18,10446.94,465.81,1567.04,True,12013.98,Shortfall,81.8
2025-03-24,2025-03-28,AK685,KUL,BKI,KUL-BKI,Lazada Express,4450.5,4338.9,111.6,4.08,17702.71,91.07,0.0,False,17702.71,At Risk,97.5
2025-03-24,2025-03-28,AK733,KUL,BKI,KUL-BKI,SF Express,2628.7,3154.4,0.0,3.53,11135.03,0.0,0.0,False,11135.03,On Track,120.0
2025-03-24,2025-03-25,AK439,KUL,BKI,KUL-BKI,Kerry Logistics,3563.7,3233.3,330.4,4.91,15875.5,324.45,0.0,False,15875.5,At Risk,90.7
2025-03-24,2025-03-24,AK481,KUL,BKI,KUL-BKI,Pos Laju,721.8,662.1,59.7,5.35,3542.23,63.88,0.0,False,3542.23,At Risk,91.7
2025-03-24,2025-03-27,AK963,KUL,BKI,KUL-BKI,DHL Malaysia,2020.4,1638.7,381.7,7.26,11896.96,554.23,0.0,False,11896.96,Shortfall,81.1
2025-03-24,2025-03-25,AK333,KUL,BKI,KUL-BKI,J&T Express,4362.1,3282.6,1079.5,6.61,21697.99,1427.1,0.0,False,21697.99,Shortfall,75.3
2025-03-24,2025-03-26,AK428,KUL,BKI,KUL-BKI,GDex,1852.2,1860.6,0.0,6.96,12949.78,0.0,0.0,False,12949.78,On Track,100.5
2025-03-24,2025-03-24,AK940,KUL,KCH,KUL-KCH,SF Express,3834.3,2881.8,952.5,7.06,20345.51,1344.93,0.0,False,20345.51,Shortfall,75.2
2025-03-24,2025-03-27,AK618,KUL,KCH,KUL-KCH,Lazada Express,2818.7,2510.7,308.0,3.45,8661.91,212.52,0.0,False,8661.91,At Risk,89.1
2025-03-24,2025-03-25,AK129,KUL,KCH,KUL-KCH,Ninja Van,1110.4,897.6,212.8,7.61,6830.74,323.88,0.0,False,6830.74,Shortfall,80.8
2025-03-24,2025-03-24,AK355,KUL,KCH,KUL-KCH,FedEx Malaysia,1367.4,1301.6,65.8,7.5,9762.0,98.7,0.0,False,9762.0,At Risk,95.2
2025-03-24,2025-03-26,AK380,KUL,KCH,KUL-KCH,Kerry Logistics,2554.0,2375.3,178.7,8.01,19026.15,286.28,0.0,False,19026.15,At Risk,93.0
2025-03-24,2025-03-24,AK226,KUL,KCH,KUL-KCH,Pos Laju,4205.8,4355.7,0.0,5.53,24087.02,0.0,0.0,False,24087.02,On Track,103.6
2025-03-24,2025-03-25,AK452,PEN,SIN,PEN-SIN,GDex,4822.3,3874.7,947.6,5.35,20729.64,1013.93,0.0,False,20729.64,Shortfall,80.3
2025-03-24,2025-03-26,AK192,PEN,SIN,PEN-SIN,FedEx Malaysia,4269.4,3584.2,685.2,4.05,14516.01,555.01,0.0,False,14516.01,Shortfall,84.0
2025-03-24,2025-03-25,AK898,PEN,SIN,PEN-SIN,Kerry Logistics,623.5,457.1,166.4,2.8,1279.88,93.18,0.0,False,1279.88,Shortfall,73.3
2025-03-24,2025-03-27,AK375,PEN,SIN,PEN-SIN,Lazada Express,4357.0,3543.8,813.2,6.38,22609.44,1037.64,0.0,False,22609.44,Shortfall,81.3
2025-03-24,2025-03-26,AK829,KCH,SIN,KCH-SIN,Shopee Logistics,1507.0,1411.4,95.6,6.15,8680.11,117.59,0.0,False,8680.11,At Risk,93.7
2025-03-24,2025-03-25,AK358,KCH,SIN,KCH-SIN,SF Express,2407.1,2391.6,15.5,4.76,11384.02,14.76,0.0,False,11384.02,At Risk,99.4
2025-03-24,2025-03-28,AK506,KCH,SIN,KCH-SIN,FedEx Malaysia,2600.1,1928.4,671.7,6.56,12650.3,881.27,0.0,False,12650.3,Shortfall,74.2
2025-03-24,2025-03-26,AK963,KCH,SIN,KCH-SIN,Lazada Express,960.4,970.4,0.0,5.57,5405.13,0.0,0.0,False,5405.13,On Track,101.0
2025-03-24,2025-03-24,AK800,KCH,SIN,KCH-SIN,GDex,3026.6,3278.9,0.0,6.06,19870.13,0.0,0.0,False,19870.13,On Track,108.3
2025-03-24,2025-03-26,AK432,KCH,SIN,KCH-SIN,Pos Laju,2667.8,2513.1,154.7,4.52,11359.21,139.85,0.0,False,11359.21,At Risk,94.2
2025-03-24,2025-03-25,AK405,KCH,SIN,KCH-SIN,Kerry Logistics,1675.2,1945.8,0.0,6.77,13173.07,0.0,0.0,False,13173.07,On Track,116.2
2025-03-31,2025-04-01,AK427,KUL,SIN,KUL-SIN,Kerry Logistics,4357.9,3329.1,1028.8,7.36,24502.18,1514.39,0.0,False,24502.18,Shortfall,76.4
2025-03-31,2025-04-03,AK365,KUL,SIN,KUL-SIN,Ninja Van,3745.8,2597.0,1148.8,6.43,16698.71,1477.36,0.0,False,16698.71,Shortfall,69.3
2025-03-31,2025-04-01,AK685,KUL,SIN,KUL-SIN,Shopee Logistics,2320.7,1423.0,897.7,6.92,9847.16,1242.42,0.0,False,9847.16,Shortfall,61.3
2025-03-31,2025-04-03,AK753,KUL,SIN,KUL-SIN,Pos Laju,2044.3,2257.7,0.0,6.78,15307.21,0.0,0.0,False,15307.21,On Track,110.4
2025-03-31,2025-04-02,AK231,KUL,BKK,KUL-BKK,Kerry Logistics,4444.2,4347.1,97.1,3.59,15606.09,69.72,2340.91,True,17947.0,At Risk,97.8
2025-03-31,2025-04-02,AK796,KUL,BKK,KUL-BKK,J&T Express,3763.3,3280.3,483.0,5.85,19189.76,565.11,0.0,False,19189.76,At Risk,87.2
2025-03-31,2025-04-02,AK992,KUL,BKK,KUL-BKK,DHL Malaysia,3445.0,3176.3,268.7,3.83,12165.23,205.82,1824.78,True,13990.01,At Risk,92.2
2025-03-31,2025-04-02,AK699,KUL,BKK,KUL-BKK,Pos Laju,2392.1,1701.2,690.9,7.82,13303.38,1080.57,0.0,False,13303.38,Shortfall,71.1
2025-03-31,2025-04-04,AK749,KUL,BKK,KUL-BKK,GDex,2586.9,3104.3,0.0,3.21,9964.8,0.0,1494.72,True,11459.52,On Track,120.0
2025-03-31,2025-04-01,AK254,KUL,CGK,KUL-CGK,SF Express,2884.3,2594.1,290.2,4.98,12918.62,289.04,0.0,False,12918.62,At Risk,89.9
2025-03-31,2025-04-01,AK568,KUL,CGK,KUL-CGK,Lazada Express,4965.6,4451.2,514.4,4.56,20297.47,469.13,0.0,False,20297.47,At Risk,89.6
2025-03-31,2025-04-02,AK599,KUL,CGK,KUL-CGK,FedEx Malaysia,1923.7,1902.3,21.4,6.79,12916.62,29.06,0.0,False,12916.62,At Risk,98.9
2025-03-31,2025-04-03,AK104,KUL,CGK,KUL-CGK,Kerry Logistics,3339.6,3179.8,159.8,3.56,11320.09,113.78,0.0,False,11320.09,At Risk,95.2
2025-03-31,2025-04-01,AK882,KUL,CGK,KUL-CGK,J&T Express,1730.9,1581.3,149.6,7.07,11179.79,211.53,1676.97,True,12856.76,At Risk,91.4
2025-03-31,2025-04-03,AK729,KUL,CGK,KUL-CGK,Shopee Logistics,2703.1,2058.2,644.9,7.08,14572.06,913.18,2185.81,True,16757.87,Shortfall,76.1
2025-03-31,2025-03-31,AK492,KUL,CGK,KUL-CGK,Ninja Van,3350.7,3185.6,165.1,4.92,15673.15,162.46,0.0,False,15673.15,At Risk,95.1
